split,query_index,ids
evaluation,114,94434;8540;93591;24504;90119;13288;97576;32476;7536;12632
evaluation,115,31819;32356;34504;25126;27694;32384;96797;28118;58388;13540
evaluation,116,18320;75464;5946;98262;98476;7048;6362;27230;24683;28151
evaluation,117,32394;29858;32422;94092;34013;30644;34011;54541;33030;27117
evaluation,118,62528;87572;97422;95186;92844;85048;53688;87344;99344;1022
evaluation,119,99000;29775;18512;52744;65180;28826;43152;46960;50852;24806
evaluation,120,78144;4963;214;25482;52030;12968;51743;23096;30274;81688
evaluation,121,32160;76024;29446;27700;82920;32356;32270;52462;28960;32120
evaluation,122,91918;91890;89917;89932;94570;4099;17819;13892;8163;22030
evaluation,123,44718;27664;13254;98264;33094;56742;32476;60282;83168;83741
evaluation,124,23870;66800;11704;45874;63910;24906;5362;17102;55658;44823
evaluation,125,90802;26430;26413;26462;92890;75301;20800;26210;91324;98420
evaluation,126,21046;1155;88358;13084;73908;22926;85936;55652;1094;2536
evaluation,127,52504;69568;95318;11014;80850;40440;42998;52744;7770;5120
evaluation,128,96876;97259;32442;97806;10198;4494;91688;33206;91243;85388
evaluation,129,9269;89024;25794;12176;91242;32038;12378;4952;37676;30650
evaluation,130,99464;90720;32160;34504;32120;31142;89894;72000;28960;78402
evaluation,131,17474;542;32428;214;11764;22560;8032;12134;20616;53707
evaluation,132,13116;6006;7504;10528;10472;92166;75147;2870;14544;12492
evaluation,133,89232;17368;18699;55576;90025;90476;24874;98104;62112;62400
evaluation,134,65488;43143;16438;15356;88114;54720;9148;16558;75844;86078
evaluation,135,81268;29747;29874;29114;584;25722;41854;31658;97920;39748
evaluation,136,65392;65444;65562;13182;41472;9334;85148;99780;10540;23496
evaluation,137,99000;45174;49980;3140;27124;46960;33638;35508;26246;29186
evaluation,138,15212;15287;17126;32788;1046;43597;29128;22862;84300;47274
evaluation,139,8607;81074;76453;21616;308;27616;78752;12659;4767;96922
evaluation,140,70974;1372;72950;73128;22474;2462;19384;54252;73686;63170
evaluation,141,92166;53566;7504;91025;58320;12492;27594;6006;10472;54118
evaluation,142,70848;24826;20190;55362;20186;28821;14152;89896;8378;18775
evaluation,143,12422;12148;22144;18780;3702;18602;7795;78928;18726;92670
evaluation,144,4169;94242;39964;23790;95932;7436;43838;56024;8620;83033
evaluation,145,15212;19396;15287;12127;16952;16810;16420;29128;51470;22862
evaluation,146,47618;13976;48180;18896;32936;14170;47454;13734;13970;53687
evaluation,147,6150;28938;880;87715;56450;94678;25578;21581;86754;656
evaluation,148,71218;1756;15481;12596;54058;11851;61886;15184;16666;14339
evaluation,149,99780;17458;57705;65802;23496;79524;80040;96308;3668;50373
evaluation,150,13766;47454;90013;53687;67090;18896;47618;14170;18814;19967
evaluation,151,38887;30726;97930;29496;6366;8034;29314;12744;15392;29670
evaluation,152,87274;887;10422;10156;44446;10118;77496;14262;30508;9254
evaluation,153,47396;40790;93222;90056;97284;50450;47098;63778;23067;91524
evaluation,154,37722;35850;79818;92040;3294;87952;28442;66050;26070;36256
evaluation,155,95082;95352;99686;43918;61762;24114;91436;13614;6880;11262
evaluation,156,29747;78846;5623;29872;39748;27682;66106;41854;98572;5714
evaluation,157,95030;71876;68170;94954;28536;66101;89250;99749;29514;35000
evaluation,158,99756;61020;40388;12572;99060;9916;75596;10930;7348;12614
evaluation,159,1098;61020;82216;4144;17326;9890;45225;550;50826;60432
evaluation,160,10887;93074;96150;4666;74800;6406;76932;91783;46058;55362
evaluation,161,56922;6066;9730;60336;74222;56044;59898;6234;45178;41092
evaluation,162,85667;16234;79576;19196;3679;85002;84776;84340;85087;44518
evaluation,163,45038;36480;70936;6366;18878;53714;9324;14572;17600;78380
evaluation,164,57290;16010;50426;2267;54072;39424;51004;79294;43994;2230
evaluation,165,96266;95606;71462;30088;21134;77034;21170;27124;54720;61636
evaluation,166,9622;17572;9526;10676;13980;18100;15392;17312;10176;11133
evaluation,167,496;1330;3462;32754;2500;32536;91025;90605;65478;2692
evaluation,168,9870;19372;29748;50268;33626;1011;98878;4813;73366;29634
evaluation,169,5607;59320;70864;8032;90670;7298;61108;46196;23484;81598
evaluation,170,45206;4276;21100;10768;46058;11528;53912;96150;77720;9696
evaluation,171,20140;6874;11802;3600;3582;44378;44702;20144;26431;16038
evaluation,172,30359;32960;84748;85676;12946;12558;13218;84657;15040;12898
evaluation,173,99466;97789;8164;33306;79218;71488;7452;10933;61065;17876
evaluation,174,71470;16116;71330;15709;72527;84858;57388;35854;52329;51885
evaluation,175,71718;72950;73902;73686;70974;26644;73045;15748;15840;42470
evaluation,176,1094;1940;84995;170;12710;91242;13523;14536;12176;25794
evaluation,177,19496;6026;96542;10276;29594;38168;51604;18469;39406;90694
evaluation,178,38333;99020;38198;86654;9468;70220;68040;57124;15334;80866
evaluation,179,55587;19119;11450;34972;48589;83598;18936;51000;97389;82075
evaluation,180,16990;96308;24906;62684;1310;5938;92788;62414;62246;93772
evaluation,181,92802;94877;3812;72954;31162;19828;89808;52982;19680;26994
evaluation,182,62528;23086;12040;11912;11310;12314;98690;12178;53586;72814
evaluation,183,85676;84748;84657;30359;85424;32960;46022;89501;12558;44954
evaluation,184,24043;70848;62764;34536;57520;71876;89250;57906;24826;15006
evaluation,185,54890;51662;89252;21650;51496;57218;73849;54150;53656;52360
evaluation,186,59462;52886;57218;82679;16540;22020;9838;4618;42556;12917
evaluation,187,51498;1424;1442;51806;74836;21516;21320;21278;21008;21700
evaluation,188,87618;88702;87900;88461;88576;84651;93800;88460;94034;81046
evaluation,189,33556;97124;78552;79328;13958;13978;3314;13670;13888;70403
evaluation,190,4166;19432;7566;6423;8284;1552;1568;23789;1846;6603
evaluation,191,72950;26644;73686;70974;73902;54252;15840;71718;15748;1372
evaluation,192,96603;65227;71300;92050;64704;13234;6406;89250;65606;96150
evaluation,193,72752;72193;71674;52256;9111;51276;3510;86078;15520;5002
evaluation,194,46022;44954;29880;44898;1000;45026;13166;45930;45875;30359
evaluation,195,84457;54404;57216;946;28826;52744;54386;6751;54556;11014
evaluation,196,87274;42002;15368;10422;70848;77306;16114;9578;64522;9254
evaluation,197,96603;6406;65227;71300;93074;92050;89250;30957;13234;96150
evaluation,198,94678;86378;9738;21706;6150;71230;20795;45722;564;24558
evaluation,199,28754;23207;30518;28691;30870;28970;31838;95463;28920;59032
evaluation,200,87618;88702;88461;88576;87900;88460;84651;84412;93800;94034
evaluation,201,51862;51864;33270;71832;39466;15182;84901;75178;10276;25398
evaluation,202,17196;76272;67750;60506;2608;60503;28286;59171;11038;9260
evaluation,203,72950;70974;26644;54252;73686;1372;15748;15840;73902;42470
evaluation,204,96238;1644;90786;1806;89834;79941;2706;6552;11380;66052
evaluation,205,43704;48626;8416;3015;87800;43218;86970;1276;54220;12206
evaluation,206,98042;20532;40240;32687;5384;65974;27594;71934;23789;10314
evaluation,207,78552;97124;79328;13922;13978;33556;72996;71488;30242;99466
evaluation,208,86394;58429;42100;89917;5498;68296;29330;80408;40512;44823
evaluation,209,536;78204;56972;57962;46422;55586;77806;58836;14035;13283
evaluation,210,10314;52462;26851;89151;71694;27594;17106;15480;98700;2870
evaluation,211,7336;72828;2092;14604;8480;77660;8320;5598;2;4638
evaluation,212,99000;46960;50852;36072;52744;18512;35508;40608;67822;43594
evaluation,213,45026;44954;45930;45875;1000;46022;10056;13166;42618;29880
evaluation,214,78144;96238;51743;12968;214;77872;90550;19714;52030;71370
evaluation,215,74740;68202;56970;4524;30818;38512;85658;42340;25794;27812
evaluation,216,2262;2051;69488;2524;20912;3816;17127;10242;34244;37846
evaluation,217,7276;12764;6552;6758;11419;13076;21911;11136;12715;91232
evaluation,218,40971;6751;10122;26338;42320;3140;10802;5120;49126;99990
evaluation,219,27370;66765;56460;6134;15419;17052;76992;87520;8175;19526
evaluation,220,56930;62396;37636;70214;32080;35478;31946;43528;48154;41570
evaluation,221,1670;368;58776;30818;12211;9820;10367;82328;9890;3008
evaluation,222,41472;77445;9334;99780;10256;76240;30388;5490;23496;77464
evaluation,223,50208;83094;62458;23484;78164;17368;89001;74108;93408;9170
evaluation,224,83398;32476;97576;17368;24686;69878;62246;60282;78164;71174
evaluation,225,48140;86621;22902;24712;47667;48506;27838;98245;14536;59132
evaluation,226,77152;20800;12254;51568;23408;17899;15996;80987;92890;170
evaluation,227,51498;20949;21008;22718;13890;93546;99030;18346;21516;96146
evaluation,228,5946;7048;2339;33332;2532;17858;17974;98166;17986;16802
evaluation,229,47480;22568;86308;14544;7150;29956;10598;32536;6006;49840
evaluation,230,73210;98042;98700;10314;82350;37282;40240;32687;20532;5384
evaluation,231,73908;89506;69794;71882;88358;5676;70576;11960;148;56162
evaluation,232,17106;2870;3040;71934;70682;89151;41046;65974;23789;27662
evaluation,233,79726;7988;6876;33165;80112;5506;40500;9212;23404;56582
evaluation,234,84300;16100;14498;29176;84129;91929;44702;66875;72670;34415
evaluation,235,99000;50852;35508;49452;46960;66618;67562;59579;85584;19760
evaluation,236,98854;57629;62528;46700;59024;59882;98690;85048;96445;79764
evaluation,237,59130;40916;60650;46160;52272;45102;53198;46868;60646;50290
evaluation,238,3171;38558;66804;18310;33776;23713;3894;12486;19798;16810
evaluation,239,15212;19396;15287;29128;37074;37084;64820;32314;29131;1630
evaluation,240,99466;97789;8164;33306;7452;79218;10933;71488;17876;33446
evaluation,241,3171;56970;16810;58074;36256;38558;3894;35086;62560;19636
evaluation,242,22009;33016;35918;27370;33754;7451;34476;39488;30656;34874
evaluation,243,78144;62104;12968;84024;41642;79571;20446;214;31212;3104
evaluation,244,46804;1248;61342;49872;96944;17924;35508;46675;47269;82456
evaluation,245,9212;9592;45340;23626;41396;41301;44864;72732;44920;40962
evaluation,246,90786;79941;56806;94304;96238;78154;55916;11886;90550;46750
evaluation,247,84340;85667;85002;19196;79576;25702;84776;35984;85087;12710
evaluation,248,91118;65216;442;74256;41647;77720;66622;21100;74800;23118
evaluation,249,17287;94646;72266;79266;95414;37651;10748;14314;75681;80
evaluation,250,57986;54692;54572;27412;29186;8791;88228;14712;946;5120
evaluation,251,81372;93530;81598;11982;11812;4859;26187;36476;887;82604
evaluation,252,66842;96542;22810;38168;18469;19496;11722;3823;57338;42880
evaluation,253,62764;24043;34536;57520;45932;46339;20690;29872;26960;10310
evaluation,254,68040;28972;44266;44279;25047;66595;77402;41570;43528;6324
evaluation,255,45688;68040;66595;9932;5068;21884;41570;80810;43992;13840
evaluation,256,68590;39314;14014;79294;67104;36280;23554;10804;6610;18138
evaluation,257,95030;28064;5149;47424;8812;69636;93524;99749;69606;28188
evaluation,258,17894;85394;18055;4044;9548;32264;51154;28516;23007;60662
evaluation,259,82150;3919;51000;5765;29330;33904;63282;22808;38492;35478
evaluation,260,26960;91026;10528;10472;89916;69238;56922;10310;75147;57520
evaluation,261,34454;24592;10014;23554;27684;83704;60112;77250;26182;46618
evaluation,262,33971;9578;15970;26104;55920;87274;16114;32298;24826;14262
evaluation,263,53850;54258;62944;56426;96056;57048;56370;94560;2774;48333
evaluation,264,9622;13980;15392;9526;15395;11133;17572;10052;10176;18100
evaluation,265,86308;22568;10528;14544;10598;13116;10472;7504;90605;7150
evaluation,266,67090;41974;6894;33332;13766;98166;14170;13970;13976;16267
evaluation,267,20532;98042;40240;32687;2766;5384;42260;65974;59134;17106
evaluation,268,61408;20130;15481;8410;16750;42510;21643;14339;15874;15487
evaluation,269,14891;35830;11544;78858;22403;59171;53466;28286;2608;40184
evaluation,270,23338;27509;27443;73128;51656;63000;1448;14856;30826;87916
evaluation,271,32642;32646;64051;20427;4536;56302;3670;66560;58632;44904
evaluation,272,65198;4688;19742;24581;89798;69836;19968;7412;11084;7636
evaluation,273,3040;3560;27448;71934;23789;74045;3264;70682;65974;32916
evaluation,274,98042;27594;73210;40240;46959;80092;8284;93798;5384;82350
evaluation,275,8044;69322;35155;96922;53580;33522;2604;7878;75395;34814
evaluation,276,55587;34972;97389;82075;85998;19119;39926;40594;4416;31312
evaluation,277,66314;20650;55216;70936;37623;79946;31108;37964;79556;13884
evaluation,278,5895;46408;49952;52772;13860;92354;96934;43354;53706;10252
evaluation,279,43625;43525;68114;18240;36804;18608;87134;42148;32452;23316
evaluation,280,3132;21581;28938;14070;30848;91052;87715;31275;17798;14099
evaluation,281,68040;6324;44279;44266;32750;68042;91580;69106;87314;28148
evaluation,282,10508;420;95330;1106;34556;58322;59584;46766;21398;21828
evaluation,283,3264;3560;3040;74045;65974;98731;6558;70682;71934;81328
evaluation,284,58331;63534;56474;27370;24160;39386;21712;27108;14206;6726
evaluation,285,15709;71470;16116;71330;22262;84858;72527;45875;36385;52588
evaluation,286,43146;75516;90025;88748;39640;90476;89240;98104;90635;90306
evaluation,287,19196;85002;79576;85087;85667;3679;47642;84340;84995;44518
evaluation,288,9212;9592;45340;41396;44864;41301;23626;40962;9190;57349
evaluation,289,48626;46758;6406;17908;8308;3015;8416;87800;86970;43704
evaluation,290,8607;69164;90534;35155;67560;27616;99678;34814;4192;75668
evaluation,291,28816;48184;57708;54282;79576;59132;28034;49302;34546;10979
evaluation,292,82150;5765;32598;4062;33904;29330;56930;72276;38492;99714
evaluation,293,61188;86150;21526;99780;57705;81768;70864;20108;93297;2996
evaluation,294,98094;10646;93488;75354;58429;8163;98376;80338;84240;87370
evaluation,295,98042;32687;2766;20532;10314;40240;2870;98700;36917;39979
evaluation,296,61408;20130;21643;7867;17312;42510;60230;30942;16750;8410
evaluation,297,3560;74045;3040;27448;23789;71934;3264;70682;65974;29232
evaluation,298,42716;57390;63346;44794;72162;57884;12166;42467;75382;72499
evaluation,299,2692;96456;94146;16600;6824;1530;61698;6868;74704;94322
evaluation,300,65581;3510;37750;36064;82400;38558;81522;46804;57124;26182
evaluation,301,85540;93074;80708;4960;96150;77720;22360;4666;18238;10887
evaluation,302,30359;10300;32960;83064;83317;85676;47396;12558;93036;42864
evaluation,303,22262;57502;23527;89834;23112;58172;10208;87576;95885;22252
evaluation,304,22399;39008;19254;18364;19004;19852;18726;19850;98114;54786
evaluation,305,54258;96056;19658;56426;95586;56370;2774;94560;57048;62944
evaluation,306,96085;95324;30244;39196;5696;87946;57506;85827;79485;79807
evaluation,307,17894;18055;85394;36546;23007;60662;23234;28516;32264;26886
evaluation,308,98572;51802;97920;89956;46339;34988;6732;29872;26960;80509
evaluation,309,40286;21162;31080;21278;21516;70448;94428;86372;39485;51448
evaluation,310,84340;19196;85667;85002;79576;84776;25702;85087;35984;12710
evaluation,311,16234;57708;79576;44518;82388;69562;32160;27600;25102;27838
evaluation,312,48184;49302;57708;34546;28816;28034;59132;79576;54282;44608
evaluation,313,99709;54194;26372;3462;71218;96584;23196;96912;90670;30823
evaluation,314,23234;52650;36532;9064;82523;50877;61945;20680;85765;9846
evaluation,315,94646;72266;79266;17287;80;10748;14314;95414;75681;16326
evaluation,316,54482;33822;63172;7258;6938;1084;1083;20666;70600;88844
evaluation,317,8044;96922;35155;34814;53580;29748;44450;90534;28442;74649
evaluation,318,21794;32842;14551;58212;89052;95885;17046;55022;60398;598
evaluation,319,45305;42068;78605;29810;49788;49470;32250;49044;22128;20748
evaluation,320,89899;7226;14062;48736;71866;70131;10062;21694;9928;43528
evaluation,321,11874;12056;10042;82150;61290;31035;8244;69106;70220;41581
evaluation,322,60596;75464;18320;4648;7682;10933;91688;10914;77496;9106
evaluation,323,28118;57884;94989;27694;27456;52462;42314;82681;28960;54052
evaluation,324,17312;17572;13980;9622;9526;15395;10676;11133;29116;18100
evaluation,325,73908;71882;56162;69794;70576;11960;77109;5676;148;36304
evaluation,326,3462;496;10598;2500;1330;14544;91025;22160;7150;10528
evaluation,327,39044;34453;18780;31850;18602;19132;94997;22144;10314;36888
evaluation,328,63292;69568;50628;6751;5024;52744;8562;51882;19980;11082
evaluation,329,94004;37182;53791;64334;40020;94556;16493;96155;23078;12048
evaluation,330,66098;5080;16374;51564;56161;55450;56112;97920;60184;31790
evaluation,331,96857;35522;12079;35494;49572;92581;32416;64354;76423;45596
evaluation,332,96125;58114;41026;60400;1637;20974;1776;23526;53920;66202
evaluation,333,15709;16116;51885;71330;72527;71470;84858;52631;22262;52329
evaluation,334,46758;54220;8308;48626;43704;9472;56618;43218;6406;53651
evaluation,335,75117;54720;23854;79592;79560;85539;79546;21170;21134;67468
evaluation,336,26434;52700;86781;67262;15454;8075;11288;86580;10342;44055
evaluation,337,89899;7226;14062;48736;71866;70131;43528;9928;10062;21694
evaluation,338,64334;96155;97057;94004;94556;32075;93650;4494;6726;53791
evaluation,339,85107;97577;89956;21028;19961;95030;98192;62764;26052;33598
evaluation,340,94678;6150;20400;564;27664;9738;93610;80664;45722;25578
evaluation,341,94954;36234;54010;12228;74334;41570;42656;35268;10672;93524
evaluation,342,94092;27117;27107;34011;33030;29858;32394;27386;32422;31366
evaluation,343,5844;82682;85088;56460;996;33016;85552;98853;22844;6134
evaluation,344,58050;21886;81524;2175;18028;37360;4372;8708;1494;92786
evaluation,345,79764;97422;57629;87572;72814;59882;1022;98690;96445;73096
evaluation,346,20912;74250;79068;38512;31560;49872;77170;30316;50298;7914
evaluation,347,45026;44954;45930;46022;45875;23086;9064;1000;10056;30359
evaluation,348,61065;7452;79218;33446;8164;33306;3032;18212;99466;10933
evaluation,349,72950;51656;3812;23338;73902;94877;1594;39070;73045;95842
evaluation,350,77234;49252;30921;944;9712;45548;2814;46306;928;43894
evaluation,351,96944;35508;87952;96344;1248;46804;65180;11758;58050;50868
evaluation,352,22998;96338;4699;12520;94859;1644;1806;36364;95885;51243
evaluation,353,79576;63342;95885;57708;59132;27838;36412;30447;19196;38338
evaluation,354,98810;13610;37426;97197;67638;41647;99678;18640;7980;42988
evaluation,355,74256;30629;86686;81840;21100;17546;36884;34091;58718;74550
evaluation,356,10044;9995;95324;5696;3015;30508;96085;9269;5042;30244
evaluation,357,44954;46022;45026;1000;13166;10056;45875;45930;84748;30359
